9.239633019853381877e-04
-2.282760375277355860e-05
-1.264915698714182454e-05
-3.264636888055812386e-05
1.394196009755322742e-03
-8.316408758871346853e-05
9.246626792836116709e-07
5.043424401002268953e-05
6.255306542452643108e-04
-5.674257299474922966e+00
1.399525040268657095e-01
-2.193756343933045638e+00
